,Elevacion
80149,36
80150,-1
80151,-1
80152,-1
80153,-1
80154,-1
80155,-1
80156,-1
80157,-1
80158,-1
80159,-1
80160,-1
80161,-1
80162,-1
80163,-1
80164,-1
80165,-1
80166,-1
80167,-1
80168,-1
80169,-1
80170,-1
80171,-1
80172,-1
80173,-1
80174,-1
80175,-1
80176,-1
80177,-1
80178,-1
80179,-1
80180,7
80181,4
80182,1
80183,4
80184,9
80185,8
80186,9
80187,12
80188,15
80189,21
80190,24
80191,22
80192,26
80193,30
80194,28
80195,31
80196,31
80197,34
80198,34
80199,40
80200,37
80201,56
80202,49
80203,44
80204,42
80205,49
80206,52
80207,59
80208,130
80209,203
80210,128
80211,185
80212,170
80213,113
80214,127
80215,103
80216,129
80217,123
80218,111
80219,89
80220,88
80221,124
80222,104
80223,102
80224,98
80225,102
80226,140
80227,198
80228,171
80229,134
80230,173
80231,163
80232,266
80233,225
80234,287
80235,252
80236,268
80237,244
80238,232
80239,231
80240,240
80241,243
80242,242
80243,241
80244,222
80245,221
80246,227
80247,220
80248,201
80249,208
80250,213
80251,171
80252,174
80253,159
80254,151
80255,151
80256,153
80257,162
80258,140
80259,135
80260,130
80261,137
80262,130
80263,132
80264,151
80265,130
80266,154
80267,135
80268,156
80269,143
80270,141
80271,149
80272,146
80273,157
80274,143
80275,115
80276,124
80277,94
80278,89
80279,76
80280,74
80281,65
80282,67
80283,93
80284,89
80285,72
80286,64
80287,48
80288,54
80289,71
80290,49
80291,49
80292,64
80293,35
80294,31
80295,25
80296,42
80297,20
80298,13
80299,14
80300,11
80301,36
80302,13
80303,24
80304,17
80305,8
80306,13
80307,8
80308,9
80309,10
80310,10
80311,11
80312,8
80313,8
80314,11
80315,8
80316,8
80317,11
80318,11
80319,7
80320,8
80321,11
80322,18
80323,16
80324,23
80325,26
80326,30
80327,37
80328,50
80329,68
80330,47
80331,38
80332,28
80333,18
80334,17
80335,18
80336,17
80337,20
80338,22
80339,45
80340,46
80341,42
80342,50
80343,34
80344,28
80345,17
80346,19
80347,25
80348,22
80349,20
80350,19
80351,24
80352,26
80353,28
80354,23
80355,38
80356,23
80357,19
80358,24
80359,22
80360,34
80361,28
80362,21
80363,18
80364,20
80365,21
80366,25
80367,24
80368,25
80369,28
80370,32
80371,30
80372,26
80373,32
80374,27
80375,34
80376,30
80377,31
80378,34
80379,36
80380,41
80381,39
80382,43
80383,44
80384,42
80385,48
80386,49
80387,51
80388,68
80389,69
80390,56
80391,58
80392,52
80393,56
80394,43
80395,43
80396,42
80397,40
80398,44
80399,46
80400,44
80401,45
80402,53
80403,48
80404,59
80405,62
80406,59
80407,62
80408,60
80409,59
80410,64
80411,66
80412,64
80413,63
80414,64
80415,78
80416,76
80417,73
80418,84
80419,80
80420,83
80421,81
80422,82
80423,86
80424,95
80425,91
80426,100
80427,106
80428,101
80429,105
80430,109
80431,96
80432,91
80433,94
80434,83
80435,90
80436,78
80437,88
80438,86
80439,72
80440,70
80441,68
80442,65
80443,65
80444,68
80445,62
80446,63
80447,59
80448,52
80449,55
80450,52
80451,56
80452,54
80453,67
80454,63
80455,60
80456,52
80457,49
80458,49
80459,39
80460,39
80461,46
80462,37
80463,33
80464,34
80465,29
80466,29
80467,26
80468,27
80469,28
80470,36
80471,27
80472,31
80473,26
80474,32
80475,31
80476,34
80477,27
80478,25
80479,25
80480,25
80481,23
80482,25
80483,30
80484,28
80485,28
80486,30
80487,29
80488,23
80489,28
80490,25
80491,28
80492,27
80493,26
80494,27
80495,28
80496,36
80497,30
80498,32
80499,33
80500,-1
80501,-1
80502,-1
80503,-1
80504,-1
80505,-1
80506,-1
80507,-1
80508,-1
80509,-1
80510,-1
80511,-1
80512,-1
80513,-1
80514,-1
80515,-1
80516,-1
80517,-1
80518,-1
80519,-1
80520,-1
80521,-1
80522,-1
80523,-1
80524,-1
80525,-1
80526,-1
80527,-1
80528,-1
80529,-1
80530,-1
80531,4
80532,2
80533,5
80534,5
80535,9
80536,6
80537,10
80538,13
80539,16
80540,17
80541,20
80542,22
80543,22
80544,27
80545,26
80546,30
80547,33
80548,22
80549,43
80550,33
80551,36
80552,45
80553,85
80554,78
80555,57
80556,59
80557,64
80558,71
80559,79
80560,231
80561,262
80562,288
80563,219
80564,130
80565,176
80566,166
80567,114
80568,97
80569,117
80570,98
80571,101
80572,104
80573,118
80574,143
80575,111
80576,106
80577,116
80578,173
80579,122
80580,134
80581,134
80582,159
80583,245
80584,272
80585,200
80586,235
80587,233
80588,274
80589,255
80590,270
80591,250
80592,254
80593,226
80594,243
80595,213
80596,198
80597,204
80598,181
80599,202
80600,201
80601,167
80602,158
80603,154
80604,147
80605,149
80606,141
80607,143
80608,142
80609,140
80610,136
80611,133
80612,128
80613,128
80614,120
80615,120
80616,118
80617,123
80618,118
80619,127
80620,108
80621,138
80622,127
80623,135
80624,137
80625,132
80626,99
80627,111
80628,110
80629,76
80630,78
80631,75
80632,83
80633,57
80634,81
80635,64
80636,51
80637,63
80638,41
80639,53
80640,39
80641,33
80642,39
80643,62
80644,54
80645,47
80646,59
80647,33
80648,15
80649,9
80650,6
80651,10
80652,12
80653,9
80654,13
80655,11
80656,7
80657,12
80658,10
80659,8
80660,9
80661,9
80662,9
80663,13
80664,11
80665,9
80666,10
80667,10
80668,7
80669,9
80670,9
80671,13
80672,28
80673,36
80674,26
80675,32
80676,38
80677,51
80678,66
80679,51
80680,49
80681,49
80682,29
80683,22
80684,30
80685,32
80686,20
80687,20
80688,22
80689,28
80690,37
80691,51
80692,33
80693,28
80694,23
80695,22
80696,19
80697,20
80698,24
80699,27
80700,17
80701,22
80702,27
80703,30
80704,36
80705,26
80706,23
80707,32
80708,29
80709,29
80710,39
80711,52
80712,35
80713,30
80714,21
80715,23
80716,27
80717,28
80718,24
80719,29
80720,29
80721,25
80722,28
80723,29
80724,28
80725,35
80726,34
80727,38
80728,36
80729,39
80730,37
80731,34
80732,44
80733,36
80734,38
80735,45
80736,41
80737,44
80738,52
80739,55
80740,57
80741,64
80742,62
80743,59
80744,52
80745,47
80746,50
80747,49
80748,48
80749,48
80750,51
80751,46
80752,48
80753,52
80754,46
80755,52
80756,55
80757,54
80758,52
80759,54
80760,58
80761,58
80762,68
80763,76
80764,77
80765,76
80766,76
80767,71
80768,70
80769,74
80770,72
80771,73
80772,75
80773,86
80774,94
80775,78
80776,88
80777,93
80778,100
80779,108
80780,105
80781,102
80782,97
80783,89
80784,88
80785,78
80786,87
80787,77
80788,81
80789,76
80790,72
80791,72
80792,67
80793,64
80794,66
80795,64
80796,60
80797,53
80798,57
80799,56
80800,56
80801,52
80802,53
80803,50
80804,53
80805,64
80806,60
80807,63
80808,63
80809,54
80810,55
80811,41
80812,35
80813,34
80814,31
80815,31
80816,31
80817,33
80818,28
80819,27
80820,29
80821,32
80822,32
80823,29
80824,32
80825,28
80826,32
80827,29
80828,31
80829,32
80830,26
80831,31
80832,28
80833,26
80834,30
80835,25
80836,30
80837,26
80838,24
80839,28
80840,29
80841,24
80842,31
80843,30
80844,33
80845,32
80846,34
80847,30
80848,31
80849,35
80850,-1
80851,-1
80852,-1
80853,-1
80854,-1
80855,-1
80856,-1
80857,-1
80858,-1
80859,-1
80860,-1
80861,-1
80862,-1
80863,-1
80864,-1
80865,-1
80866,-1
80867,-1
80868,-1
80869,-1
80870,-1
80871,-1
80872,-1
80873,-1
80874,-1
80875,-1
80876,-1
80877,-1
80878,-1
80879,-1
80880,-1
80881,-1
80882,-2
80883,2
80884,8
80885,6
80886,10
80887,14
80888,13
80889,16
80890,15
80891,18
80892,19
80893,21
80894,29
80895,26
80896,25
80897,28
80898,26
80899,31
80900,31
80901,33
80902,31
80903,53
80904,38
80905,46
80906,78
80907,67
80908,67
80909,81
80910,111
80911,114
80912,131
80913,352
80914,361
80915,218
80916,143
80917,123
80918,114
80919,115
80920,122
80921,130
80922,117
80923,117
80924,143
80925,136
80926,111
80927,116
80928,142
80929,126
80930,141
80931,147
80932,173
80933,175
80934,259
80935,254
80936,221
80937,234
80938,235
80939,308
80940,282
80941,279
80942,245
80943,270
80944,236
80945,226
80946,215
80947,200
80948,203
80949,192
80950,173
80951,170
80952,181
80953,173
80954,169
80955,157
80956,152
80957,147
80958,146
80959,142
80960,158
80961,156
80962,143
80963,137
80964,122
80965,119
80966,118
80967,115
80968,115
80969,113
80970,111
80971,107
80972,120
80973,134
80974,121
80975,135
80976,116
80977,102
80978,85
80979,83
80980,70
80981,88
80982,62
80983,60
80984,54
80985,56
80986,50
80987,40
80988,40
80989,38
80990,53
80991,32
80992,27
80993,34
80994,42
80995,35
80996,24
80997,24
80998,20
80999,10
81000,7
81001,12
81002,10
81003,11
81004,9
81005,9
81006,9
81007,7
81008,10
81009,7
81010,7
81011,10
81012,11
81013,11
81014,12
81015,7
81016,9
81017,10
81018,9
81019,15
81020,22
81021,15
81022,18
81023,23
81024,28
81025,38
81026,52
81027,66
81028,72
81029,51
81030,44
81031,39
81032,33
81033,28
81034,28
81035,26
81036,24
81037,26
81038,27
81039,27
81040,41
81041,33
81042,31
81043,22
81044,22
81045,21
81046,19
81047,21
81048,19
81049,27
81050,23
81051,22
81052,27
81053,37
81054,47
81055,41
81056,39
81057,23
81058,26
81059,24
81060,38
81061,41
81062,52
81063,55
81064,42
81065,34
81066,31
81067,32
81068,34
81069,30
81070,34
81071,38
81072,34
81073,36
81074,29
81075,30
81076,30
81077,28
81078,34
81079,33
81080,33
81081,33
81082,36
81083,43
81084,41
81085,37
81086,44
81087,38
81088,43
81089,49
81090,48
81091,56
81092,60
81093,70
81094,60
81095,51
81096,55
81097,55
81098,50
81099,47
81100,52
81101,53
81102,46
81103,47
81104,47
81105,52
81106,52
81107,55
81108,57
81109,51
81110,58
81111,56
81112,67
81113,64
81114,61
81115,66
81116,66
81117,63
81118,65
81119,66
81120,73
81121,71
81122,76
81123,74
81124,82
81125,84
81126,94
81127,107
81128,100
81129,109
81130,99
81131,97
81132,92
81133,94
81134,90
81135,87
81136,83
81137,74
81138,77
81139,71
81140,71
81141,72
81142,74
81143,68
81144,72
81145,62
81146,64
81147,64
81148,60
81149,60
81150,67
81151,61
81152,48
81153,45
81154,51
81155,59
81156,50
81157,45
81158,40
81159,52
81160,40
81161,38
81162,37
81163,37
81164,35
81165,32
81166,34
81167,31
81168,33
81169,26
81170,35
81171,32
81172,33
81173,30
81174,25
81175,27
81176,29
81177,27
81178,27
81179,27
81180,28
81181,28
81182,37
81183,27
81184,37
81185,28
81186,28
81187,26
81188,26
81189,29
81190,28
81191,28
81192,29
81193,30
81194,26
81195,29
81196,32
81197,34
81198,32
81199,35
81200,-1
81201,-1
81202,-1
81203,-1
81204,-1
81205,-1
81206,-1
81207,-1
81208,-1
81209,-1
81210,-1
81211,-1
81212,-1
81213,-1
81214,-1
81215,-1
81216,-1
81217,-1
81218,-1
81219,-1
81220,-1
81221,-1
81222,-1
81223,-1
81224,-1
81225,-1
81226,-1
81227,-1
81228,-1
81229,-1
81230,-1
81231,-1
81232,-1
81233,2
81234,3
81235,4
81236,8
81237,15
81238,14
81239,19
81240,14
81241,14
81242,16
81243,21
81244,23
81245,24
81246,25
81247,25
81248,26
81249,25
81250,28
81251,27
81252,32
81253,34
81254,46
81255,62
81256,54
81257,57
81258,60
81259,72
81260,79
81261,106
81262,107
81263,117
81264,242
81265,354
81266,152
81267,137
81268,144
81269,140
81270,126
81271,157
81272,128
81273,220
81274,129
81275,148
81276,143
81277,129
81278,123
81279,128
81280,131
81281,147
81282,150
81283,151
81284,157
81285,164
81286,198
81287,203
81288,221
81289,296
81290,271
81291,276
81292,285
81293,272
81294,272
81295,251
81296,255
81297,236
81298,233
81299,208
81300,204
81301,189
81302,185
81303,182
81304,166
81305,156
81306,154
81307,156
81308,171
81309,178
81310,162
81311,142
81312,154
81313,141
81314,142
81315,142
81316,135
81317,121
81318,119
81319,125
81320,126
81321,110
81322,105
81323,107
81324,129
81325,130
81326,130
81327,134
81328,138
81329,127
81330,117
81331,119
81332,120
81333,77
81334,62
81335,75
81336,74
81337,51
81338,45
81339,43
81340,47
81341,45
81342,25
81343,24
81344,22
81345,37
81346,24
81347,13
81348,19
81349,16
81350,9
81351,9
81352,7
81353,8
81354,11
81355,10
81356,9
81357,7
81358,10
81359,12
81360,10
81361,11
81362,6
81363,9
81364,8
81365,9
81366,10
81367,7
81368,20
81369,32
81370,30
81371,30
81372,28
81373,37
81374,42
81375,51
81376,70
81377,73
81378,72
81379,70
81380,54
81381,47
81382,42
81383,33
81384,35
81385,36
81386,34
81387,39
81388,38
81389,55
81390,42
81391,34
81392,34
81393,35
81394,30
81395,29
81396,26
81397,21
81398,28
81399,24
81400,23
81401,23
81402,25
81403,29
81404,29
81405,37
81406,38
81407,30
81408,35
81409,35
81410,38
81411,46
81412,50
81413,56
81414,45
81415,46
81416,46
81417,43
81418,36
81419,38
81420,37
81421,44
81422,36
81423,36
81424,35
81425,36
81426,33
81427,31
81428,32
81429,33
81430,33
81431,38
81432,44
81433,34
81434,37
81435,37
81436,37
81437,47
81438,41
81439,45
81440,56
81441,52
81442,62
81443,56
81444,61
81445,62
81446,69
81447,65
81448,60
81449,52
81450,59
81451,52
81452,48
81453,54
81454,53
81455,56
81456,50
81457,60
81458,68
81459,64
81460,62
81461,56
81462,57
81463,55
81464,60
81465,59
81466,60
81467,63
81468,71
81469,83
81470,78
81471,87
81472,75
81473,82
81474,97
81475,92
81476,105
81477,108
81478,105
81479,111
81480,101
81481,102
81482,101
81483,92
81484,97
81485,92
81486,90
81487,82
81488,88
81489,77
81490,79
81491,77
81492,80
81493,80
81494,70
81495,64
81496,64
81497,65
81498,61
81499,58
81500,57
81501,51
81502,51
81503,47
81504,50
81505,45
81506,42
81507,41
81508,42
81509,44
81510,37
81511,33
81512,38
81513,34
81514,36
81515,37
81516,29
81517,25
81518,30
81519,36
81520,36
81521,28
81522,25
81523,26
81524,25
81525,28
81526,28
81527,26
81528,25
81529,28
81530,29
81531,28
81532,34
81533,39
81534,33
81535,30
81536,31
81537,29
81538,28
81539,29
81540,27
81541,27
81542,28
81543,30
81544,31
81545,31
81546,30
81547,31
81548,31
81549,36
81550,-1
81551,-1
81552,-1
81553,-1
81554,-1
81555,-1
81556,-1
81557,-1
81558,-1
81559,-1
81560,-1
81561,-1
81562,-1
81563,-1
81564,-1
81565,-1
81566,-1
81567,-1
81568,-1
81569,-1
81570,-1
81571,-1
81572,-1
81573,-1
81574,-1
81575,-1
81576,-1
81577,-1
81578,-1
81579,-1
81580,-1
81581,-1
81582,-1
81583,9
81584,6
81585,3
81586,6
81587,9
81588,16
81589,12
81590,12
81591,19
81592,20
81593,16
81594,17
81595,18
81596,19
81597,23
81598,21
81599,21
81600,25
81601,24
81602,27
81603,29
81604,34
81605,44
81606,47
81607,48
81608,56
81609,70
81610,57
81611,69
81612,103
81613,238
81614,174
81615,204
81616,419
81617,249
81618,165
81619,152
81620,146
81621,131
81622,135
81623,161
81624,159
81625,170
81626,179
81627,178
81628,148
81629,172
81630,142
81631,136
81632,144
81633,146
81634,160
81635,181
81636,288
81637,276
81638,247
81639,231
81640,293
81641,304
81642,265
81643,283
81644,281
81645,264
81646,265
81647,236
81648,225
81649,199
81650,199
81651,207
81652,197
81653,182
81654,187
81655,175
81656,192
81657,168
81658,205
81659,193
81660,179
81661,191
81662,177
81663,154
81664,155
81665,157
81666,145
81667,139
81668,138
81669,131
81670,134
81671,107
81672,105
81673,112
81674,125
81675,116
81676,130
81677,123
81678,137
81679,134
81680,113
81681,99
81682,118
81683,111
81684,77
81685,92
81686,101
81687,70
81688,66
81689,64
81690,55
81691,42
81692,30
81693,25
81694,38
81695,16
81696,21
81697,12
81698,9
81699,7
81700,8
81701,6
81702,6
81703,6
81704,13
81705,9
81706,9
81707,10
81708,9
81709,7
81710,8
81711,10
81712,6
81713,6
81714,11
81715,7
81716,7
81717,12
81718,22
81719,33
81720,43
81721,45
81722,49
81723,52
81724,41
81725,46
81726,51
81727,48
81728,57
81729,54
81730,54
81731,72
81732,49
81733,43
81734,44
81735,48
81736,58
81737,44
81738,50
81739,62
81740,46
81741,53
81742,53
81743,39
81744,30
81745,29
81746,24
81747,21
81748,22
81749,25
81750,24
81751,30
81752,24
81753,23
81754,24
81755,30
81756,38
81757,37
81758,36
81759,36
81760,37
81761,39
81762,44
81763,47
81764,52
81765,51
81766,55
81767,51
81768,49
81769,44
81770,41
81771,38
81772,38
81773,48
81774,48
81775,45
81776,37
81777,40
81778,41
81779,35
81780,39
81781,39
81782,47
81783,39
81784,39
81785,35
81786,39
81787,38
81788,42
81789,40
81790,46
81791,52
81792,51
81793,51
81794,62
81795,61
81796,66
81797,73
81798,67
81799,68
81800,59
81801,60
81802,55
81803,62
81804,61
81805,61
81806,58
81807,60
81808,54
81809,56
81810,55
81811,62
81812,57
81813,59
81814,57
81815,60
81816,63
81817,68
81818,70
81819,72
81820,81
81821,81
81822,93
81823,91
81824,92
81825,108
81826,132
81827,113
81828,100
81829,92
81830,98
81831,87
81832,97
81833,87
81834,80
81835,91
81836,85
81837,73
81838,71
81839,77
81840,78
81841,81
81842,89
81843,88
81844,76
81845,63
81846,60
81847,57
81848,56
81849,55
81850,51
81851,60
81852,58
81853,57
81854,54
81855,55
81856,50
81857,59
81858,51
81859,53
81860,37
81861,43
81862,33
81863,36
81864,35
81865,32
81866,31
81867,29
81868,31
81869,32
81870,27
81871,26
81872,24
81873,26
81874,24
81875,25
81876,25
81877,25
81878,28
81879,28
81880,26
81881,31
81882,29
81883,38
81884,30
81885,30
81886,28
81887,33
81888,30
81889,28
81890,27
81891,26
81892,27
81893,34
81894,32
81895,31
81896,35
81897,34
81898,34
81899,33
81900,-1
81901,-1
81902,-1
81903,-1
81904,-1
81905,-1
81906,-1
81907,-1
81908,-1
81909,-1
81910,-1
81911,-1
81912,-1
81913,-1
81914,-1
81915,-1
81916,-1
81917,-1
81918,-1
81919,-1
81920,-1
81921,-1
81922,-1
81923,-1
81924,-1
81925,-1
81926,-1
81927,-1
81928,-1
81929,-1
81930,-1
81931,-1
81932,-1
81933,-1
81934,4
81935,5
81936,9
81937,8
81938,6
81939,10
81940,11
81941,13
81942,14
81943,14
81944,14
81945,12
81946,13
81947,16
81948,16
81949,22
81950,21
81951,19
81952,27
81953,27
81954,33
81955,38
81956,37
81957,39
81958,45
81959,54
81960,50
81961,82
81962,76
81963,297
81964,351
81965,426
81966,435
81967,461
81968,299
81969,191
81970,155
81971,163
81972,164
81973,208
81974,253
81975,173
81976,213
81977,206
81978,191
81979,160
81980,179
81981,170
81982,153
81983,154
81984,211
81985,180
81986,185
81987,193
81988,226
81989,224
81990,235
81991,273
81992,269
81993,280
81994,241
81995,271
81996,207
81997,215
81998,187
81999,204
82000,230
82001,246
82002,219
82003,219
82004,231
82005,211
82006,188
82007,184
82008,219
82009,197
82010,196
82011,198
82012,178
82013,185
82014,147
82015,141
82016,126
82017,124
82018,119
82019,116
82020,113
82021,113
82022,101
82023,101
82024,112
82025,103
82026,99
82027,108
82028,115
82029,134
82030,124
82031,114
82032,88
82033,78
82034,70
82035,73
82036,83
82037,84
82038,86
82039,88
82040,80
82041,78
82042,59
82043,62
82044,47
82045,42
82046,16
82047,13
82048,8
82049,7
82050,7
82051,10
82052,6
82053,6
82054,9
82055,8
82056,8
82057,9
82058,10
82059,8
82060,11
82061,10
82062,6
82063,11
82064,11
82065,17
82066,16
82067,23
82068,31
82069,28
82070,31
82071,31
82072,31
82073,26
82074,44
82075,60
82076,45
82077,41
82078,34
82079,40
82080,45
82081,51
82082,55
82083,75
82084,66
82085,65
82086,54
82087,78
82088,66
82089,77
82090,67
82091,51
82092,47
82093,39
82094,32
82095,30
82096,30
82097,24
82098,27
82099,28
82100,25
82101,23
82102,25
82103,28
82104,23
82105,29
82106,39
82107,43
82108,43
82109,36
82110,38
82111,38
82112,44
82113,51
82114,56
82115,64
82116,64
82117,60
82118,49
82119,53
82120,50
82121,55
82122,47
82123,52
82124,55
82125,46
82126,38
82127,45
82128,50
82129,47
82130,39
82131,47
82132,49
82133,48
82134,43
82135,44
82136,41
82137,43
82138,42
82139,46
82140,46
82141,49
82142,51
82143,49
82144,54
82145,59
82146,61
82147,66
82148,71
82149,72
82150,67
82151,69
82152,67
82153,61
82154,57
82155,67
82156,67
82157,61
82158,60
82159,62
82160,70
82161,66
82162,62
82163,60
82164,69
82165,63
82166,63
82167,65
82168,71
82169,71
82170,73
82171,79
82172,84
82173,86
82174,86
82175,98
82176,102
82177,124
82178,101
82179,104
82180,93
82181,93
82182,87
82183,88
82184,87
82185,82
82186,76
82187,78
82188,80
82189,76
82190,71
82191,74
82192,71
82193,76
82194,89
82195,77
82196,74
82197,73
82198,68
82199,65
82200,65
82201,71
82202,72
82203,71
82204,63
82205,78
82206,67
82207,56
82208,50
82209,38
82210,41
82211,40
82212,37
82213,34
82214,33
82215,34
82216,31
82217,32
82218,30
82219,35
82220,31
82221,32
82222,28
82223,29
82224,27
82225,28
82226,27
82227,25
82228,25
82229,30
82230,28
82231,30
82232,35
82233,29
82234,32
82235,30
82236,32
82237,30
82238,33
82239,28
82240,28
82241,31
82242,29
82243,31
82244,33
82245,29
82246,29
82247,34
82248,39
82249,37
82250,-1
82251,-1
82252,-1
82253,-1
82254,-1
82255,-1
82256,-1
82257,-1
82258,-1
82259,-1
82260,-1
82261,-1
82262,-1
82263,-1
82264,-1
82265,-1
82266,-1
82267,-1
82268,-1
82269,-1
82270,-1
82271,-1
82272,-1
82273,-1
82274,-1
82275,-1
82276,-1
82277,-1
82278,-1
82279,-1
82280,-1
82281,-1
82282,-1
82283,-1
82284,-1
82285,3
82286,4
82287,6
82288,5
82289,9
82290,11
82291,11
82292,13
82293,11
82294,13
82295,12
82296,13
82297,12
82298,12
82299,15
82300,16
